avg_monthly_hrs,department,last_evaluation,n_projects,salary,satisfaction,status,tenure,Agency,EmployeeName,age,rating,salary,fname,lname
164,sales,0.563741388,2,low,0.403672473,Employed,2,"Fond du Lac, Oklahoma",TRINNA DAVIS,39,4.4,89731,TRINNA,DAVIS
225,support,0.714337814,4,low,0.161207792,Employed,5,"McKinney, North Carolina",RANDY REITER,43,2.2,89729,RANDY,REITER
183,finance,0.882880116,5,medium,0.768969755,Employed,3,"Pico Rivera, California",ANTONIO IRIZARRY,46,1.1,89725,ANTONIO,IRIZARRY
202,marketing,0.583231865,5,medium,0.540405883,Employed,2,"Binghamton, California",DANILO GO,47,2.3,89712,DANILO,GO
231,engineering,0.874463675,4,low,0.594403836,Employed,3,"Chesapeake, Maryland",ANGELO GARCIA,33,4.5,89699,ANGELO,GARCIA
131,information_technology,,2,high,0.443358134,Left,3,"Coral Springs, Minnesota",SONNY WEST,48,1.3,89692,SONNY,WEST
173,management,0.845233551,4,medium,0.653069109,Employed,3,"Lake Oswego, Virginia",CHADI HAJJAR,22,4,89678,CHADI,HAJJAR
208,sales,0.806677703,3,low,0.28573934,Employed,5,"Antioch, Indiana",MICHAEL BARR,28,4.6,89676,MICHAEL,BARR
199,engineering,0.566893916,3,medium,0.439294724,Left,4,"West Valley City, Texas",ALVARO SANABRIA,47,3.1,89675,ALVARO,SANABRIA
240,engineering,0.897412243,4,low,0.828578658,Employed,3,"Freeport, California",THERESA WONG,22,4.8,89673,THERESA,WONG
209,engineering,0.666167221,6,low,0.114232389,Employed,5,"Warren, Rhode Island",ASHA CHARAN,49,3.8,89667,ASHA,CHARAN
211,support,,5,medium,1,Employed,2,"San Leandro, California",KATHERINE OROSZ,48,1.1,89666,KATHERINE,OROSZ
250,information_technology,0.7247813,5,medium,0.49147053,Employed,2,"Oceanside, Iowa",TONY MA,45,3.1,89665,TONY,MA
232,sales,0.530575611,4,medium,0.81917022,Employed,3,"San Buenaventura (Ventura), Massachusetts",ALPHONSO OLIPHANT,35,4.4,89660,ALPHONSO,OLIPHANT
193,engineering,0.558620564,5,low,0.648451087,Employed,3,"Salt Lake City, Ohio",JOHN LEONARD,41,2.6,89638,JOHN,LEONARD
256,sales,,3,low,0.552993355,Employed,3,"Methuen, Iowa",MICHAEL MURPHY,42,2.2,89636,MICHAEL,MURPHY
161,sales,,4,medium,0.572473467,Employed,3,"Carmel, Massachusetts",SEAN NEEDHAM,28,4,89636,SEAN,NEEDHAM
213,support,0.632915611,4,medium,0.814501734,Employed,3,"Hagerstown, California",JOSEPH BUITRAGO,33,4,89633,JOSEPH,BUITRAGO
190,product,0.949637115,4,medium,0.840477583,Employed,2,"Sterling Heights, Wyoming",GARRETT CHATFIELD,43,2.3,89631,GARRETT,CHATFIELD
159,finance,0.953041517,3,medium,0.677767724,Employed,2,"Riverside, Wisconsin",CHUNG TONG,39,4.4,89629,CHUNG,TONG
96,marketing,0.642785185,5,medium,0.81222036,Employed,4,"Harlingen, Virginia",ANTHONY SCAFANI,49,3.8,89626,ANTHONY,SCAFANI
132,engineering,0.506752706,2,low,0.407763013,Left,3,"Santa Rosa, Iowa",NICOLAS KING,39,4.4,89626,NICOLAS,KING
157,marketing,0.468409032,3,medium,1,Employed,3,"North Charleston, Michigan",NELSON MARTINEZ,48,1.1,89625,NELSON,MARTINEZ
128,engineering,0.427692484,2,medium,0.466035469,Left,3,"Grove City, Texas",ANGEL ZABALA,26,4.6,89616,ANGEL,ZABALA
243,engineering,,4,low,0.799011379,Employed,2,"Bristol, Florida",CATHERINE ARGUMEDO,40,1.8,89615,CATHERINE,ARGUMEDO
228,sales,,5,medium,0.891158842,Employed,3,"Puyallup, Massachusetts",AUDREY PARK,35,4.3,89612,AUDREY,PARK
222,sales,0.828163892,3,low,0.836737376,Left,2,"Eagan, Massachusetts",LAURA MARTINEZ,33,4.4,89597,LAURA,MARTINEZ
223,sales,0.959922269,5,medium,0.921167661,Employed,3,"Shreveport, California",CAROL HARABURDA,31,4.6,89597,CAROL,HARABURDA
134,engineering,0.54904019,2,medium,0.407306703,Left,3,"Lowell, South Carolina",DONALD AVILEZ,31,4.2,89594,DONALD,AVILEZ
186,engineering,0.59310111,5,low,0.734751134,Employed,4,"Greenwood, Illinois",DANA BUTLER,42,3.5,89589,DANA,BUTLER
226,sales,0.504518485,5,medium,0.160633168,Employed,3,"Gastonia, Arizona",JIAN SHU LU,33,4.2,89579,JIAN,SHU
254,marketing,0.863362622,4,low,0.776353855,Left,5,"Fresno, Florida",ARTEMIO LEONARDO JR,37,4.9,89578,ARTEMIO,LEONARDO
206,sales,,4,high,0.516189839,Employed,2,"Redwood City, Texas",CRAIG RICHEY,23,4.2,89577,CRAIG,RICHEY
178,engineering,0.643539329,5,medium,1,Employed,3,"Provo, North Carolina",VERNON TING,37,4.9,89577,VERNON,TING
183,sales,0.850204409,4,medium,0.980615379,Employed,3,"Springfield, Minnesota",AILEEN GONZALES,25,4.2,89575,AILEEN,GONZALES
154,marketing,0.558385347,2,medium,0.439684171,Left,3,"Wylie, Indiana",DOLORES JOHNSON,44,3.8,89559,DOLORES,JOHNSON
163,sales,1,4,medium,0.70706633,Employed,3,"Lansing, Indiana",MALCOLM FULLER,26,4.8,89545,MALCOLM,FULLER
160,sales,0.525571123,3,low,0.686863668,Employed,3,"El Monte, California",FELICIA BRAGG,36,4.2,89544,FELICIA,BRAGG
170,engineering,0.528774755,5,high,0.605281041,Employed,4,"St. Petersburg, California",ROBERT YEUNG,47,2.3,89534,ROBERT,YEUNG
167,marketing,0.943821226,3,medium,0.895447645,Employed,3,"Las Cruces, Massachusetts",BRUCE VERSEY,25,4.7,89534,BRUCE,VERSEY
240,sales,0.665528419,5,medium,0.929931093,Employed,7,"McAllen, Georgia",JAMES BAUMANN,22,4.1,89527,JAMES,BAUMANN
263,support,0.798440283,4,medium,0.960350233,Employed,3,"Menifee, Illinois",JERRY LEE,33,4.9,89526,JERRY,LEE
219,sales,0.712646255,5,medium,0.208628589,Employed,4,"Bountiful, California",LISA HOLDCROFT,30,4.2,89506,LISA,HOLDCROFT
186,marketing,1,3,medium,0.590655094,Employed,3,"Chandler, Florida",IKECHUKWU IBEANUSI,31,4.6,89505,IKECHUKWU,IBEANUSI
184,sales,0.769274401,3,medium,0.938409924,Employed,4,"Evansville, California",MIKA YOSHIDA,41,2.9,89504,MIKA,YOSHIDA
201,IT,0.899138644,4,low,0.603827716,Employed,3,"Marlborough, Missouri",NICHOLAS OSIPOFF,23,4.5,89498,NICHOLAS,OSIPOFF
271,support,0.740203001,4,medium,0.500745103,Employed,3,"Auburn, Oklahoma",JORGE PAVON,46,2.3,89497,JORGE,PAVON
104,sales,0.730885495,3,low,0.948565621,Employed,5,"Diamond Bar, Florida",KENNETH CHAMBERS,28,4.6,89489,KENNETH,CHAMBERS
154,engineering,0.882428721,5,medium,0.942030266,Employed,2,"State College, California",CUONG MA,20,4.3,89486,CUONG,MA
305,product,0.838046358,7,low,0.072992012,Left,4,"Moline, Arizona",ROSA GUZMAN,35,4.1,89479,ROSA,GUZMAN
223,product,,4,low,1,Employed,2,"Vista, California",ELISABETH YOUNG,40,1.5,89470,ELISABETH,YOUNG
121,support,0.529949693,3,low,0.499772484,Employed,4,"Weymouth Town, Texas",ARNEL BAUTISTA,39,4.3,89465,ARNEL,BAUTISTA
258,sales,0.982077795,4,medium,0.487582177,Employed,3,"Elyria, Texas",TARIQ JACKSON,30,4.9,89463,TARIQ,JACKSON
141,IT,1,4,low,0.452423522,Employed,2,"Canton, North Carolina",VALERIE TOOKES,48,1.4,89459,VALERIE,TOOKES
159,engineering,0.468233005,4,medium,0.40815139,Employed,4,"Janesville, Massachusetts",ANGELA FISHER,47,1.7,89444,ANGELA,FISHER
233,IT,,3,low,0.78704061,Employed,3,"Fort Myers, Minnesota",JOSE CAMACHO,44,3.5,89442,JOSE,CAMACHO
193,engineering,0.855422778,5,medium,0.856641161,Employed,5,"Findlay, North Carolina",DIANE STOKES,24,4.8,89440,DIANE,STOKES
151,engineering,0.535789527,2,medium,0.513012986,Left,3,"Wylie, Oklahoma",JAMES GANZ,46,3.6,89437,JAMES,GANZ
246,,0.725905434,3,low,0.765107959,Employed,3,"Campbell, Colorado",ROBERT SKELLEN,27,4.9,89432,ROBERT,SKELLEN
208,management,1,5,medium,0.733929989,Employed,8,"Bradenton, Florida",VICTOR RAQUINAN,34,4.7,89428,VICTOR,RAQUINAN
243,sales,0.66354593,3,medium,0.727829025,Employed,2,"Pomona, Arizona",MICHAEL OLSEN,44,1.2,89421,MICHAEL,OLSEN
169,engineering,0.540012594,3,high,0.529907899,Employed,2,"Baldwin Park, Arkansas",WAH LAU,32,4.7,89419,WAH,LAU
252,engineering,1,4,medium,0.706676355,Left,5,"Petaluma, Mississippi",ANNA THOMPSON,36,4.7,89416,ANNA,THOMPSON
271,sales,,4,medium,0.641460851,Employed,2,"New Braunfels, Alabama",HENRY JASINSKI,21,4.6,89416,HENRY,JASINSKI
167,finance,0.684605059,3,medium,0.675726699,Employed,3,"Westminster, Indiana",LUKE LEIFELD,43,1.9,89408,LUKE,LEIFELD
192,support,0.447501021,4,low,0.524983186,Employed,2,"Ceres, Colorado",CLARENCE THOMAS,41,2.7,89405,CLARENCE,THOMAS
148,engineering,0.457241259,2,medium,0.399060856,Left,3,"Gaithersburg, Arkansas",JOSHUA SWITZKY,22,4.3,89404,JOSHUA,SWITZKY
177,sales,0.883327628,3,medium,0.698917054,Employed,3,"Raleigh, Colorado",DARRYL REED,44,1.5,89403,DARRYL,REED
219,IT,0.394113975,5,medium,0.510487995,Employed,4,"Springfield, Rhode Island",MICHAEL BUCKLEY,35,4.6,89399,MICHAEL,BUCKLEY
151,information_technology,0.964772768,5,medium,0.829596995,Employed,3,"Palm Coast, Missouri",HERBERT HENLEY III,47,1,89393,HERBERT,HENLEY
249,product,0.790814373,5,medium,0.721534882,Left,5,"Hurst, California",MASIS AZIZIAN,29,4.6,89386,MASIS,AZIZIAN
193,management,0.965108959,3,high,0.264822774,Employed,10,"Federal Way, Missouri",YVETTE ALLEN,24,4.1,89382,YVETTE,ALLEN
215,sales,0.709348496,3,high,0.67169655,Employed,6,"Daytona Beach, New Mexico",JAMES HURLEY,39,4.8,89376,JAMES,HURLEY
132,finance,,2,low,0.416456314,Left,3,"Iowa City, Wyoming",CHRISTOPHER WILCOX,35,4.2,89371,CHRISTOPHER,WILCOX
217,sales,0.675179731,3,medium,0.753794509,Employed,2,"Whittier, California",FARIS SALFITI,39,4.3,89366,FARIS,SALFITI
266,sales,0.520751131,3,medium,0.965999765,Employed,3,"Des Moines, Florida",JAMES WONG,25,4,89366,JAMES,WONG
99,IT,0.860088868,3,medium,0.198277826,Employed,5,"Nashville-Davidson, Arkansas",JOYCE OTIS,42,3.7,89363,JOYCE,OTIS
217,sales,0.630010131,5,low,0.884614614,Employed,3,"Blue Springs, Alabama",JULIE LANE,27,4.8,89355,JULIE,LANE
225,marketing,0.464800792,4,medium,0.91544273,Employed,3,"Pocatello, California",RAY KWONG,28,4.2,89353,RAY,KWONG
249,product,0.806344878,5,medium,0.696256843,Left,5,"Augusta-Richmond County, Illinois",CATHERINE OLSON,33,4.8,89352,CATHERINE,OLSON
147,marketing,0.848586382,4,low,0.177983586,Employed,4,"Ankeny, Texas",EDWARD GUTIERREZ,39,4,89339,EDWARD,GUTIERREZ
270,sales,0.651678689,4,medium,0.926112969,Employed,3,"Peoria, New Jersey",KENNETH MCDOUGAL,48,3.7,89338,KENNETH,MCDOUGAL
133,sales,1,3,low,0.787136149,Employed,4,"Santa Rosa, Utah",DAVID KONG,34,4.9,89323,DAVID,KONG
248,IT,,4,low,0.506174024,Employed,3,"Linden, Illinois",MELDY HERNANDEZ,38,4.1,89312,MELDY,HERNANDEZ
109,sales,0.373887112,2,low,0.651980264,Employed,6,"Lynchburg, Alabama",RUBEN CABRERA,22,4.5,89312,RUBEN,CABRERA
131,support,0.598739897,2,medium,0.448861765,Left,3,"Apex, Illinois",KEVIN WONG,34,4,89308,KEVIN,WONG
284,sales,0.96600205,6,low,0.07119725,Left,4,"Washington, California",KAREN STRAUSS,48,3.7,89308,KAREN,STRAUSS
228,IT,0.945515877,3,low,1,Employed,4,"Carmel, Minnesota",ELIZABETH G LUM,35,4.8,89305,ELIZABETH,G
217,engineering,0.847081666,5,low,0.903802523,Left,5,"Elizabeth, Utah",JAMES LANE,40,1,89304,JAMES,LANE
137,support,0.487978114,2,medium,0.48547506,Left,3,"Roy, Alabama",CHRISTINA TING,24,4,89303,CHRISTINA,TING
130,temp,,1,medium,,Employed,,"Macon, Illinois",JOSEPH CASTEEL,33,4.2,89298,JOSEPH,CASTEEL
200,engineering,0.448711411,4,low,0.705272436,Employed,2,"Charlottesville, Florida",DAWN SHAW,38,4.5,89295,DAWN,SHAW
232,engineering,0.939876706,5,medium,0.765527899,Left,6,"Auburn, California",THERESA GWIAZDOWSKI,24,4,89291,THERESA,GWIAZDOWSKI
106,engineering,0.794555481,4,low,0.857396242,Employed,2,"Coppell, Texas",RIZALDY TABADA,38,4.9,89289,RIZALDY,TABADA
218,engineering,0.438114084,6,medium,0.511132028,Employed,3,"Greenwood, Pennsylvania",JOLYNN DARNAUER,37,4.2,89278,JOLYNN,DARNAUER
274,sales,0.715093365,2,high,0.170876283,Employed,10,"Waco, Texas",ANDY NG,43,2.6,89275,ANDY,NG
165,procurement,0.419153441,5,medium,0.634586502,Employed,3,"Spartanburg, Illinois",SUSAN GOLDSTEIN,40,3.3,89272,SUSAN,GOLDSTEIN
160,sales,0.523096712,2,low,0.49794697,Left,3,"Riverton, California",LAMONT GRAYS,29,4.8,89264,LAMONT,GRAYS
186,marketing,0.871441207,3,low,0.979948243,Employed,2,"Carmel, Wisconsin",BIENVENIDO CAYLAO,45,1.2,89259,BIENVENIDO,CAYLAO
192,sales,0.58191521,7,low,0.246625578,Left,3,"Quincy, Arizona",JOHN DUDLEY,43,2.3,89254,JOHN,DUDLEY
148,sales,0.445093471,2,low,0.448703594,Left,3,"Rocky Mount, Arizona",ARLEEN LUM,33,4,89253,ARLEEN,LUM
192,engineering,1,4,high,0.744145095,Employed,4,"Boynton Beach, Ohio",DEREK ENTWISTLE,22,4,89250,DEREK,ENTWISTLE
279,engineering,0.975821694,6,low,0.110605767,Left,4,"Hialeah, Missouri",ARMANDO VILLANUEVA,23,4.7,89249,ARMANDO,VILLANUEVA
247,support,0.885790997,4,medium,0.702911934,Left,5,"McAllen, Texas",TEDDY SIA,36,4.2,89230,TEDDY,SIA
201,management,0.964452656,3,medium,0.568479152,Employed,3,"Augusta-Richmond County, Florida",MELISSA LAVALLEY,38,4.1,89210,MELISSA,LAVALLEY
270,finance,0.750134217,5,medium,0.548132786,Employed,3,"Tyler, Michigan",MARTIN HICKEY,41,1.5,89201,MARTIN,HICKEY
199,marketing,0.5893334,4,low,0.845772573,Employed,2,"Dover, California",HERBERT WARD,39,4.5,89200,HERBERT,WARD
291,finance,0.770364986,7,low,0.123900573,Left,4,"Winter Garden, Idaho",MARK CHANDLER,35,4,89197,MARK,CHANDLER
274,sales,,5,medium,0.442682625,Employed,2,"Glenview, Colorado",RONALD CARMICHAEL,30,4.1,89195,RONALD,CARMICHAEL
152,IT,0.433164183,2,low,0.351918871,Left,3,"Logan, Michigan",DAVID MIREE,36,4.6,89188,DAVID,MIREE
159,sales,0.94856942,3,low,0.821632538,Employed,3,"Warner Robins, Texas",GREGORY GRIFFIN,41,3.3,89183,GREGORY,GRIFFIN
244,engineering,0.771980627,3,medium,0.768878787,Employed,2,"Strongsville, Arizona",ELIZABETH DAVIS,26,4.9,89179,ELIZABETH,DAVIS
203,,,3,medium,1,Employed,3,"Elgin, Alabama",JOHN FOOTE,45,1.3,89176,JOHN,FOOTE
247,sales,0.977999063,7,medium,0.067727524,Left,4,"Calexico, Texas",VINCY LEE,27,4.6,89169,VINCY,LEE
142,support,0.726469259,4,medium,0.661453424,Employed,3,"Peachtree Corners, New Jersey",JOSE SANCHEZ,32,4.6,89166,JOSE,SANCHEZ
212,IT,0.88451854,3,low,0.563645127,Employed,2,"Little Rock, Massachusetts",KEVIN GARRY,49,1,89146,KEVIN,GARRY
222,information_technology,0.573500765,4,medium,0.920060697,Employed,2,"Allentown, North Carolina",EDGARDO VERGARA,32,4.5,89143,EDGARDO,VERGARA
246,support,0.851910661,4,low,0.91058277,Employed,3,"Memphis, Oklahoma",GLENN FOSTER,48,1.8,89142,GLENN,FOSTER
140,product,0.54071651,4,medium,0.910448196,Employed,3,"Montgomery, Washington",DARRELL GONZALES,23,4.2,89140,DARRELL,GONZALES
209,sales,,4,medium,0.813539908,Employed,3,"Richardson, North Carolina",ROBERT IVORY,25,4.8,89135,ROBERT,IVORY
100,engineering,0.452744769,2,medium,0.670940913,Employed,6,"Port St. Lucie, Pennsylvania",ARTURO PEREZ,46,1.1,89134,ARTURO,PEREZ
276,engineering,0.88699028,6,low,0.049935548,Left,4,"Lakewood, New Mexico",RUBEN ESTANDIAN,49,1.1,89133,RUBEN,ESTANDIAN
259,support,0.74709191,3,medium,0.684895584,Employed,3,"Aventura, California",NATHANIEL MOORE,31,4.5,89133,NATHANIEL,MOORE
162,support,0.543399709,5,low,0.205443382,Employed,2,"Lawton, North Carolina",ROBERT ROOD,37,4.3,89127,ROBERT,ROOD
181,engineering,0.735859439,3,medium,0.637363677,Employed,2,"Pasadena, Ohio",MONICA MARTINEZ,23,4,89119,MONICA,MARTINEZ
233,sales,0.652705821,4,medium,0.823358292,Employed,2,"Rancho Cucamonga, California",COREY TEAGUE,49,1.7,89118,COREY,TEAGUE
274,sales,0.936886928,3,low,0.611688354,Employed,4,"Rocky Mount, California",JOEY WU,44,2.4,89113,JOEY,WU
274,engineering,0.743447902,4,medium,0.735646736,Employed,3,"Miami, South Carolina",YULAN HU,36,4.4,89092,YULAN,HU
190,management,0.593120907,4,low,0.916154392,Employed,10,"St. Charles, Michigan",ROBERT EDWARDS,46,3.8,89085,ROBERT,EDWARDS
265,support,0.978099616,3,medium,0.626581107,Employed,3,"Bradenton, California",WARREN RUBIT,27,4.9,89082,WARREN,RUBIT
213,sales,0.465369788,4,medium,1,Employed,2,"Richardson, California",JOSE MENDOZA,30,4.6,89082,JOSE,MENDOZA
231,sales,0.364536579,2,medium,0.686168813,Employed,6,"Hilton Head Island, California",KEVIN PATTERSON,34,4.2,89079,KEVIN,PATTERSON
152,sales,0.912598078,4,high,0.967484785,Employed,2,"Atlantic City, Arizona",PHU TRUONG,34,4.9,89070,PHU,TRUONG
157,support,0.534149599,3,medium,0.684519284,Employed,2,"Coral Gables, Louisiana",CLITON BAILEY,33,4.6,89067,CLITON,BAILEY
265,IT,0.79523603,4,low,0.567445306,Employed,2,"Garland, Indiana",BOUNMY RASACHACK,40,2.1,89063,BOUNMY,RASACHACK
72,temp,,2,medium,,Employed,,"Denton, Arizona",CHI WONG,22,4.9,89060,CHI,WONG
173,marketing,0.489070231,4,medium,0.530560392,Employed,2,"St. Peters, Texas",SAMUEL AVILA-JR,37,4.4,89055,SAMUEL,AVILA-JR
150,engineering,,3,low,0.885629104,Employed,2,"Wichita, Arizona",PAUL LARSON,27,4.4,89055,PAUL,LARSON
246,support,0.50874206,4,low,0.737623252,Employed,3,"Springfield, Massachusetts",GABRIEL LLAMAS,27,4.4,89052,GABRIEL,LLAMAS
243,marketing,1,5,low,0.946229042,Left,6,"Allentown, North Carolina",KEVIN WONG,41,3.7,89033,KEVIN,WONG
182,support,0.948532784,5,medium,0.835528136,Employed,4,"Edina, Georgia",MERCEDES BISCOCHO,39,4.5,89032,MERCEDES,BISCOCHO
187,sales,,2,medium,0.388380345,Employed,2,"Anchorage, Colorado",SHASHIKANT PATEL,39,4.9,89024,SHASHIKANT,PATEL
156,sales,1,2,medium,0.820683956,Employed,5,"Fitchburg, Michigan",NICK STISHENCKO,24,4.6,89024,NICK,STISHENCKO
260,sales,0.850061618,6,low,0.119130739,Left,4,"Mansfield, Arizona",MICHAEL PETRIE,26,4.5,89020,MICHAEL,PETRIE
245,support,0.825160638,6,low,0.127561757,Left,4,"Whittier, Indiana",BENSON EGBON,44,1.4,89017,BENSON,EGBON
185,finance,,3,low,0.699605413,Employed,2,"St. Clair Shores, Illinois",MARIA ALARCON-VISCIO,44,2.8,89016,MARIA,ALARCON-VISCIO
159,sales,0.550046593,4,low,0.769824544,Employed,3,"Riverside, Colorado",JOSE FAJILAGUTAN,45,3.6,89013,JOSE,FAJILAGUTAN
135,finance,0.553324768,3,low,0.358749803,Employed,3,"Omaha, Texas",EDWIN WONG,30,4.4,89012,EDWIN,WONG
162,management,0.646156319,4,high,0.697696757,Employed,10,"Danville, Florida",EILEEN MO,33,4.2,89008,EILEEN,MO
163,IT,,3,low,0.516707431,Employed,3,"Hillsboro, Georgia",JESUS ALMAGUER JR,22,4.9,89000,JESUS,ALMAGUER
272,sales,0.690447029,4,low,0.835053256,Employed,4,"Haltom City, Maine",JOSE FLORES,39,4.9,88997,JOSE,FLORES
233,IT,0.915002366,3,medium,0.652031744,Employed,3,"Gilroy, Louisiana",JULIAN SAPIRSTEIN,49,3.4,88996,JULIAN,SAPIRSTEIN
282,sales,0.956712454,6,low,0.162118559,Left,4,"Columbia, Florida",EDMUND WU,36,4.2,88995,EDMUND,WU
212,support,0.510926524,4,medium,0.616081605,Employed,4,"Sammamish, Arkansas",RAMON JEMERA,31,4.8,88991,RAMON,JEMERA
306,support,0.856016428,6,low,0.136382045,Left,4,"Woburn, California",DONALD WALSH,25,4.4,88991,DONALD,WALSH
162,engineering,0.866051875,4,medium,0.721985803,Employed,3,"Tuscaloosa, Rhode Island",MICHELLE ESTRADA,31,4,88985,MICHELLE,ESTRADA
210,sales,0.590387801,3,medium,0.554865827,Employed,2,"Corona, Texas",KEVIN JACKSON,22,4.6,88980,KEVIN,JACKSON
177,sales,0.643937876,2,low,0.528323305,Employed,4,"Arcadia, Massachusetts",ANTONIO GONZALEZ JR,41,2.6,88979,ANTONIO,GONZALEZ
210,sales,0.694186333,4,high,0.693130994,Employed,2,"Gastonia, California",RONALD LEROHL,42,1,88962,RONALD,LEROHL
191,,0.947426125,4,low,0.669260407,Employed,2,"Layton, California",DAVID MARROQUIN,35,4,88957,DAVID,MARROQUIN
249,engineering,0.799351866,6,medium,0.077438334,Left,4,"Billings, California",STANLEY YANTIS,34,4.7,88952,STANLEY,YANTIS
160,sales,0.400981603,2,medium,0.345926073,Employed,6,"Laredo, Illinois",DARRYL WEARIN,39,4.9,88949,DARRYL,WEARIN
268,IT,0.899760036,5,low,0.923968328,Employed,3,"Rancho Palos Verdes, Ohio",MARIO MONTOYA-JR,22,4.1,88941,MARIO,MONTOYA-JR
148,finance,0.783475563,4,medium,0.712450292,Employed,8,"Eastvale, Wyoming",MICHAEL HALLIGAN,41,3.6,88932,MICHAEL,HALLIGAN
264,IT,0.829658507,5,medium,0.938105563,Left,5,"Winston-Salem, Colorado",DORIS TOM,45,1.6,88924,DORIS,TOM
196,engineering,0.868625728,4,medium,0.876360822,Employed,3,"Joliet, Georgia",JOSEPH WALSETH,25,4.8,88916,JOSEPH,WALSETH
195,,0.816121775,5,low,0.945427195,Employed,4,"St. Louis, California",COLIN PATTON,34,4.2,88915,COLIN,PATTON
223,sales,0.720999638,4,medium,0.810286126,Employed,3,"Morgan Hill, Iowa",MARIA ELENA MARTINEZ,32,4.5,88905,MARIA,ELENA
157,information_technology,0.892219476,4,low,0.672804656,Employed,2,"Cathedral City, California",DEEPA PULIPATI,45,1.5,88899,DEEPA,PULIPATI
190,support,0.551644758,3,low,0.545940289,Employed,3,"Nashville-Davidson, New Jersey",TAN NGUYEN,20,4.9,88894,TAN,NGUYEN
171,sales,0.648145719,2,medium,0.401360073,Employed,3,"San Jacinto, Washington",JAMES HECK,43,1,88890,JAMES,HECK
155,engineering,0.518107399,4,low,0.831376637,Employed,4,"Huber Heights, Texas",JOSE RODRIGUEZ,24,4.5,88888,JOSE,RODRIGUEZ
143,information_technology,0.509932988,2,low,0.420450732,Left,3,"Overland Park, Florida",LESLI YOUNG,35,4.6,88887,LESLI,YOUNG
149,sales,0.58109927,2,low,0.44583372,Left,3,"Rohnert Park, Massachusetts",TSOMBE WOLFE,46,1,88879,TSOMBE,WOLFE
265,support,0.528190109,4,low,0.126817107,Employed,6,"Coral Gables, Florida",THOMAS HACKER,37,4.4,88877,THOMAS,HACKER
209,support,0.676734679,4,medium,0.561752915,Employed,2,"Des Plaines, Oregon",CYNTHIA WEBB-BECKFORD,25,4.6,88874,CYNTHIA,WEBB-BECKFORD
276,sales,0.703344446,4,low,0.144199797,Employed,4,"Denver, Pennsylvania",TERRENCE GARDNER,36,4.6,88874,TERRENCE,GARDNER
253,information_technology,0.316174622,4,low,0.793964565,Employed,2,"Auburn, Virginia",JIMMY WON,46,1.5,88867,JIMMY,WON
154,IT,0.538374434,3,medium,0.466513038,Employed,3,"Mentor, Montana",KEVIN GUSTAFSON,27,4.3,88867,KEVIN,GUSTAFSON
224,product,0.859639082,4,low,0.799365219,Employed,2,"Burlington, California",THURSTON TRINH,23,4.8,88861,THURSTON,TRINH
149,product,0.522761561,3,low,0.784818737,Employed,10,"Crystal Lake, Texas",EVIE VALLE,27,4.2,88858,EVIE,VALLE
141,,0.621709588,3,low,0.563099653,Employed,3,"Las Vegas, Florida",FERNANDO DELOS REYES,20,4.3,88852,FERNANDO,DELOS
106,sales,0.380569679,6,medium,0.462622365,Employed,5,"Santa Ana, Pennsylvania",SUI FENG HUANG,48,2.2,88830,SUI,FENG
229,engineering,0.785042037,4,low,0.525601163,Employed,3,"Apopka, Minnesota",ISMAELITO SOTTO,26,4.7,88820,ISMAELITO,SOTTO
230,engineering,0.698435111,2,low,0.586831631,Employed,3,"Lafayette, North Carolina",SIMON FONG,26,4.4,88804,SIMON,FONG
205,sales,0.575156293,3,low,0.171898471,Employed,6,"Meridian, Michigan",LALAINE SALARDA,33,4.2,88798,LALAINE,SALARDA
286,sales,0.493231163,4,low,0.206104447,Employed,5,"Amarillo, Indiana",LISA LEE,20,4.9,88790,LISA,LEE
104,,0.46658708,3,medium,0.564887068,Employed,2,"Roy, Minnesota",THUY BUI,34,4.8,88788,THUY,BUI
204,sales,0.694058649,4,low,0.991064741,Employed,2,"Hempstead, Iowa",GREGORY RICHARDSON,20,4.8,88781,GREGORY,RICHARDSON
